問卷編號,"性別(男:0, 女:1)",出生年,年齡,"CIAS_1(CIAS編碼 1: 非常不同意, 2: 不同意, 3: 同意, 4: 非常同意)",CIAS_2,CIAS_3,CIAS_4,CIAS_5,CIAS_6,CIAS_7,CIAS_8,CIAS_9,CIAS_10,CIAS_11,CIAS_12,CIAS_13,CIAS_14,CIAS_15,CIAS_16,CIAS_17,CIAS_18,CIAS_19,CIAS_20,CIAS_21,CIAS_22,CIAS_23,CIAS_24,CIAS_25,CIAS_26
9085,0,85,14,4,4,1,3,3,1,2,1,1,3,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1
9086,1,86,13,4,3,4,3,2,1,2,4,2,2,2,1,1,4,1,1,1,1,1,1,2,2,2,2,2,4
9087,1,86,13,1,2,2,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1
9088,1,86,13,1,1,2,3,2,2,2,1,2,2,2,2,3,1,2,1,1,3,1,2,3,2,1,1,2,1
9089,1,86,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9090,1,86,13,4,2,2,4,2,3,2,1,1,1,1,1,2,1,4,1,2,3,3,1,4,1,1,1,1,1
9091,1,86,13,3,4,3,3,4,3,2,1,3,3,2,1,3,1,1,3,2,1,1,2,2,2,1,2,1,1
9092,1,85,14,3,2,2,2,3,3,2,1,1,1,2,1,2,1,2,1,1,2,2,2,2,3,2,2,2,1
9093,1,86,13,1,3,2,3,2,3,1,1,3,3,2,2,1,1,1,1,1,2,3,1,2,2,1,2,1,1
9094,0,85,14,4,4,4,3,3,3,3,1,2,2,2,1,1,2,2,3,1,1,2,1,1,3,1,2,1,1
9095,1,85,14,3,2,2,1,2,3,3,2,3,2,2,1,3,1,1,3,2,2,2,2,3,3,3,3,2,3
9096,1,85,14,4,2,2,2,2,4,2,4,2,2,2,2,3,2,3,2,2,2,3,4,3,3,2,2,2,2
9097,0,86,13,3,1,1,1,2,4,1,1,1,2,2,1,1,1,1,1,2,1,4,4,1,2,1,1,2,1
9098,1,86,13,1,2,1,3,1,1,1,1,1,1,1,3,3,1,4,1,4,4,3,3,4,1,1,1,1,1
9099,1,85,14,4,2,2,1,4,2,1,1,1,2,1,1,1,1,3,1,1,1,2,2,3,2,1,2,1,4
9100,0,86,13,2,3,2,1,2,2,1,1,1,2,2,1,1,1,1,1,1,3,2,2,1,1,1,1,1,1
9101,1,85,14,3,2,4,3,2,2,2,2,3,2,3,1,1,2,2,3,2,2,2,2,1,2,1,1,2,2
9102,0,86,13,3,3,2,3,3,3,3,3,3,2,3,2,3,3,3,2,3,3,3,3,2,3,3,2,3,2
9103,1,86,13,3,3,4,4,3,3,3,2,2,3,3,3,2,2,2,3,3,2,3,3,2,3,2,3,2,2
9104,0,86,13,3,3,3,2,3,3,3,2,2,3,3,3,2,2,3,3,3,3,2,3,2,3,3,3,2,1
9105,0,85,14,3,1,2,3,3,4,2,1,3,1,2,1,1,1,3,1,1,1,1,1,2,4,1,1,2,1
9106,0,86,13,2,3,2,3,2,3,3,2,2,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2
9107,0,86,13,4,3,3,2,3,3,3,1,3,2,2,2,2,2,2,2,2,3,2,4,3,2,2,3,2,2
9108,1,86,13,1,1,2,3,2,2,2,1,2,2,2,3,1,1,1,1,1,2,2,2,2,2,2,2,2,2
9109,1,85,14,3,2,2,2,2,4,2,2,2,2,2,2,2,1,3,2,2,3,2,3,4,2,1,1,1,1
9110,1,85,14,3,2,2,2,2,1,1,2,2,2,2,1,3,2,3,2,2,2,2,2,2,2,2,2,3,3
9111,0,86,13,4,4,4,4,4,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,2,1,1,1
9112,0,85,14,3,2,2,2,3,2,2,2,2,2,3,1,1,2,2,1,1,4,2,1,2,3,2,2,1,3
9113,1,86,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9114,0,83,16,3,1,4,1,4,1,1,1,1,1,2,4,1,4,3,3,1,1,1,3,3,2,1,1,1,1
9115,0,84,15,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4
9116,1,83,16,3,4,4,4,4,3,4,4,4,4,3,1,2,1,1,4,1,1,2,3,3,3,2,2,2,2
9117,0,84,15,1,1,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9118,0,84,15,4,3,4,4,4,4,3,3,4,3,4,3,4,2,4,4,3,3,4,3,4,4,4,3,4,4
9119,1,84,15,2,2,3,3,2,2,1,1,2,1,2,1,2,1,2,3,2,2,2,3,2,1,1,1,1,1
9120,1,84,15,3,2,2,2,2,3,2,1,1,1,1,1,1,1,2,2,1,1,1,2,1,2,1,1,1,1
9121,1,84,15,4,1,3,2,4,4,1,1,1,1,1,1,1,1,3,3,1,1,3,1,1,3,1,1,1,1
9122,1,84,15,2,1,3,1,1,2,1,3,1,1,2,1,1,1,3,1,1,2,1,1,2,1,2,1,1,1
9123,1,84,15,3,4,4,2,4,2,4,2,4,1,2,4,1,1,4,1,4,4,4,4,3,1,4,2,4,4
9124,0,84,15,3,2,2,3,3,3,2,2,2,3,2,2,3,2,3,3,3,3,3,2,2,3,2,2,2,2
9125,1,84,15,3,1,2,1,1,2,2,2,2,2,2,1,2,2,3,2,3,2,2,2,3,3,2,2,2,2
9126,1,83,16,4,3,2,2,2,3,4,2,2,2,2,3,1,1,3,3,2,2,4,1,2,3,2,1,3,1
9127,0,84,15,3,2,4,2,3,3,2,2,2,1,2,3,3,2,2,2,2,2,2,2,3,3,2,2,2,2
9128,0,83,16,4,4,4,1,,4,4,1,1,1,1,4,1,4,4,4,4,4,4,4,4,1,1,4,4,1
9129,1,84,15,3,4,3,3,4,2,2,3,3,4,4,2,2,4,3,4,2,2,2,4,2,2,2,4,2,3
9130,0,84,15,3,2,2,3,3,2,2,1,2,2,2,2,2,2,3,2,,2,1,1,2,,1,2,1,1
9131,0,84,15,3,3,1,2,3,3,2,2,1,1,2,2,2,2,4,2,3,3,3,3,3,3,3,2,3,3
9132,0,83,16,4,3,4,4,4,4,1,1,1,1,1,1,4,1,3,1,1,3,1,4,3,2,1,3,1,1
9133,1,84,15,2,1,2,3,1,1,4,1,1,1,1,1,1,1,4,1,1,1,1,1,4,1,1,1,1,1
9134,1,84,15,4,2,2,2,2,4,1,1,1,1,1,1,3,1,3,2,2,2,1,1,3,1,1,1,3,3
9135,1,84,15,2,3,2,4,2,3,1,1,2,2,2,2,3,1,2,3,1,2,2,3,1,2,1,1,1,1
9136,0,84,15,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
9137,0,84,15,4,1,4,3,2,1,1,2,2,2,3,4,3,3,2,1,4,2,3,4,3,1,2,3,2,4
9138,1,84,15,1,1,2,1,3,2,2,1,2,2,3,2,3,2,3,2,4,2,2,2,4,1,1,2,2,2
9139,0,83,16,4,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,1,2,1,2,1,2,1,2
9140,0,84,15,3,2,2,2,2,2,1,1,2,2,2,1,1,1,3,2,1,1,2,2,3,2,2,2,2,2
9141,0,84,15,2,4,4,4,4,4,4,2,3,4,4,2,4,4,2,4,4,4,2,4,4,4,4,2,4,4
9142,0,84,15,4,4,2,4,4,4,1,1,1,1,1,2,1,1,1,1,3,3,4,3,4,1,1,1,1,1
9143,1,84,15,2,3,4,4,4,2,2,4,4,2,3,3,4,2,1,4,3,3,4,4,1,4,4,3,1,4
9144,1,84,15,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
9145,0,83,16,3,2,2,2,2,2,2,2,2,2,1,2,2,2,3,2,2,2,2,3,2,2,2,1,2,2
9146,1,84,15,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9147,1,84,15,2,3,3,3,2,3,1,1,3,1,3,3,2,2,1,2,3,3,3,2,3,2,2,2,2,2
9148,1,83,16,1,1,1,1,2,1,1,1,1,1,1,1,4,1,4,1,4,2,1,1,4,1,1,1,1,1
9149,1,84,15,3,2,2,3,2,2,1,1,2,2,2,3,1,1,2,1,1,2,1,1,2,1,1,1,1,1
9150,0,84,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9151,0,84,15,1,1,2,3,4,2,1,1,1,1,1,1,1,1,1,1,1,2,1,4,2,1,1,1,1,1
9152,0,84,15,1,4,4,4,4,1,1,2,2,2,3,2,3,3,3,2,2,3,2,3,1,1,1,1,1,1
9153,1,84,15,2,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1
9154,0,83,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9155,0,84,15,4,1,4,4,4,4,2,4,4,4,4,2,2,3,3,4,3,3,2,3,3,2,2,2,1,3
9156,1,84,15,3,2,3,3,3,3,2,1,2,1,1,1,3,3,2,1,1,1,2,3,2,2,1,1,1,1
9157,1,84,15,4,3,2,1,4,3,3,2,1,1,3,2,1,2,1,2,1,2,3,3,2,2,1,1,1,1
9158,0,84,15,1,4,3,4,4,4,3,4,3,4,4,1,1,4,1,4,1,1,4,4,1,4,4,4,3,2
9159,0,86,13,2,2,1,2,2,4,2,3,1,1,2,1,1,1,1,1,1,1,4,3,1,1,3,1,4,2
9160,1,84,15,1,1,1,2,1,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2
9161,0,84,15,3,1,2,2,2,2,2,2,2,2,1,2,3,2,3,2,2,2,1,1,1,2,1,1,1,2
9162,1,84,15,4,3,3,3,2,3,2,4,1,1,1,1,1,2,4,1,1,1,1,1,3,2,1,1,1,3
9163,0,83,16,3,3,3,3,3,4,3,2,3,3,3,2,3,3,3,3,2,3,3,4,2,3,2,3,2,2
9164,0,84,15,3,3,3,2,3,3,3,2,2,2,2,2,3,3,2,3,3,2,3,2,3,3,2,2,3,2
9165,0,84,15,2,3,2,3,4,4,2,1,1,1,3,1,2,1,2,1,1,3,1,1,3,3,2,1,2,1
9166,1,83,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9167,1,84,15,3,3,3,3,2,3,2,3,3,3,2,2,2,2,3,3,3,3,3,2,3,3,2,3,1,3
9168,1,84,15,4,4,2,2,3,4,1,4,1,3,1,2,3,3,2,4,1,3,2,3,3,3,3,1,1,4
9169,0,84,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9170,0,86,13,1,4,4,4,4,1,4,1,4,1,1,1,1,4,1,4,1,1,1,4,1,1,1,1,1,1
9171,1,84,15,3,3,2,3,2,2,2,2,2,2,2,2,3,2,2,3,2,2,2,2,3,2,2,2,2,2
9172,0,84,15,4,4,4,1,4,4,1,1,4,1,1,1,3,1,1,1,1,1,1,1,3,1,1,1,4,1
9173,1,85,14,2,2,3,2,3,3,2,2,2,3,3,2,2,3,2,2,3,3,3,3,2,3,2,3,2,2
9174,0,85,14,3,3,2,2,3,2,2,1,1,2,2,2,2,1,2,2,3,2,1,3,3,3,1,2,1,1
9175,1,85,14,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9176,1,84,15,2,1,2,1,1,3,2,1,1,1,2,2,1,2,2,2,2,3,3,2,1,2,2,1,1,1
9177,0,85,14,1,4,1,1,4,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,4,1
9178,0,84,15,4,1,3,1,1,3,1,1,2,1,1,1,3,1,3,2,2,3,1,1,1,1,1,1,1,1
9179,1,85,14,2,2,2,2,2,2,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9180,0,84,15,1,1,3,1,1,1,1,1,3,2,2,2,2,2,3,2,3,3,3,1,3,3,1,1,1,1
9181,0,85,14,4,4,4,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,4,4,1,1
9182,0,85,14,3,2,3,3,3,2,2,2,2,2,2,1,1,2,1,4,1,1,2,4,1,1,1,1,1,3
9183,1,84,15,3,3,2,3,2,3,3,2,2,2,2,2,3,3,2,3,2,2,3,2,3,2,2,2,3,3
9184,1,85,14,4,2,4,1,4,4,1,1,1,1,4,4,4,4,1,4,4,4,4,4,1,4,1,1,4,1
9185,0,84,15,1,3,2,3,4,4,2,2,2,3,3,2,3,3,3,3,2,1,3,2,2,2,1,1,1,1
9186,1,85,14,2,2,2,2,3,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,3
9187,1,85,14,3,4,3,4,3,3,2,2,2,4,4,1,3,1,1,4,1,1,1,3,1,3,1,1,1,1
9188,1,84,15,2,3,2,3,2,3,3,2,2,3,3,2,2,2,2,3,2,2,2,2,2,2,2,2,3,2
9189,1,85,14,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9190,0,85,14,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9191,0,84,15,2,1,2,2,1,2,1,2,1,1,1,2,2,2,2,2,2,2,1,1,2,1,1,1,1,1
9192,1,85,14,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,1,1,1,1,2,1,1,1,1,1
9193,0,86,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
9194,0,85,14,4,1,4,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1
9195,0,85,14,4,3,4,2,3,2,2,2,2,2,2,2,2,2,3,2,2,3,2,2,2,2,2,2,2,2
9196,1,86,13,2,2,3,2,2,4,3,1,2,1,1,1,1,3,3,3,2,3,3,2,3,3,1,1,2,1
9197,1,86,13,1,4,4,1,4,4,4,4,4,4,4,1,4,1,4,4,1,1,4,1,1,4,4,1,1,4
9198,0,86,13,3,4,3,3,3,3,2,2,2,2,3,2,2,2,2,3,2,3,2,2,4,2,2,2,2,2
9199,1,85,14,2,2,1,2,3,3,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9200,1,86,13,3,2,2,3,4,3,2,1,1,1,1,2,1,1,1,1,1,3,3,1,1,2,1,1,1,1
9201,0,85,14,4,1,3,2,2,2,1,1,2,2,2,1,1,1,2,2,1,2,2,1,1,2,1,1,1,1
9202,1,86,13,4,2,3,4,2,4,2,1,1,1,1,1,2,1,2,1,1,4,3,1,1,4,1,1,3,1
9203,0,85,14,3,2,4,2,1,1,2,1,3,4,4,4,3,2,3,2,2,2,3,3,4,3,4,3,3,4
9204,0,86,13,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,1,1,3,1,4,4,2,1,3,4
9205,0,85,14,4,4,2,2,3,2,3,3,3,2,,2,3,4,2,3,1,3,3,3,,4,3,3,2,1
9206,0,86,13,3,3,3,3,2,3,3,2,3,2,3,4,2,3,2,4,2,3,4,3,4,3,3,3,4,3
9207,1,85,14,3,3,2,4,3,4,3,3,3,3,3,3,3,3,3,3,2,3,1,4,3,2,1,4,,3
9208,1,86,13,1,2,2,3,1,2,2,1,3,2,2,2,3,1,2,1,1,2,1,2,3,1,2,1,1,2
9209,0,86,13,2,2,3,1,4,1,1,2,,3,4,2,2,1,1,3,2,1,1,1,1,3,3,2,1,4
9210,0,86,13,2,2,3,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,2
9210,0,86,13,3,1,2,1,1,3,1,1,1,1,1,2,1,1,1,1,2,1,1,1,2,1,1,1,2,1
9211,1,85,14,4,2,4,3,3,4,1,3,3,2,2,2,2,2,3,3,3,3,2,2,2,3,2,3,4,4
9212,1,86,13,4,1,3,4,1,4,1,1,2,,4,4,4,4,4,4,4,4,4,3,3,3,2,2,2,2
9213,0,86,13,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1
9214,1,85,14,4,3,3,2,2,4,3,1,2,2,2,2,2,3,3,3,3,3,2,3,2,3,2,2,2,3
9215,0,86,13,1,4,3,4,4,4,4,3,2,2,4,3,2,2,3,4,4,4,1,2,3,4,4,4,4,
9216,1,86,13,3,4,3,2,3,3,2,3,3,3,2,3,2,2,4,4,3,4,3,3,3,3,4,2,3,3
9217,1,86,13,2,1,2,2,2,3,3,3,2,1,2,3,2,1,3,1,1,2,2,3,1,1,3,2,2,3
9218,1,85,14,4,3,3,2,4,4,2,2,4,3,4,3,1,4,2,4,1,1,4,4,1,4,4,4,4,4
9219,0,85,14,2,3,2,2,3,3,2,2,2,2,2,2,2,3,2,3,2,3,2,2,3,2,2,2,2,2
9220,0,86,13,3,2,2,4,2,4,2,2,2,,2,2,3,2,,4,2,2,4,4,2,2,2,2,2,4
9221,1,86,13,2,3,,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2
9222,1,86,13,4,3,1,4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1
9223,1,86,13,4,3,4,3,2,4,2,1,1,3,3,4,3,2,3,3,3,3,3,3,3,3,3,2,1,4
9224,1,85,14,3,2,4,4,4,4,2,2,2,2,3,2,2,2,2,2,2,3,3,2,3,3,2,2,3,2
9225,1,85,14,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1
9226,1,86,13,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1
9227,1,85,14,4,1,4,1,1,3,4,1,1,4,4,4,4,1,1,4,1,1,1,1,4,4,1,1,1,1
9228,0,85,14,3,3,3,3,3,3,3,1,3,3,3,3,2,2,3,3,3,3,3,3,2,2,3,3,1,4
9229,0,85,14,4,2,3,3,3,2,1,1,2,2,2,1,1,1,2,3,2,1,2,2,1,1,1,1,1,1
9230,1,84,15,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
9231,1,84,15,3,1,2,1,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1
9232,1,85,14,3,2,2,3,2,3,3,3,2,2,1,1,2,1,2,1,1,1,1,1,2,2,2,2,2,2
9233,1,84,15,2,2,2,2,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9234,1,85,14,2,3,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
9235,1,84,15,1,3,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1
9236,1,84,15,4,2,2,3,3,3,3,1,2,2,2,2,2,1,3,3,1,1,3,2,3,2,2,2,2,3
9237,1,85,14,3,2,2,2,2,2,3,3,2,2,3,3,3,3,3,3,3,3,3,2,2,3,2,3,2,3
9238,1,84,15,4,1,1,3,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,4,1,1,1,1,1
9239,0,85,14,3,1,2,1,3,2,2,2,2,2,2,1,2,2,3,2,2,2,2,1,3,2,1,1,1,1
9240,0,84,15,3,2,2,2,1,3,2,2,1,1,3,1,1,2,1,1,1,1,3,1,3,2,2,2,1,1
9241,0,85,14,4,2,3,2,1,4,2,1,2,2,3,2,2,3,3,2,3,3,3,2,3,3,2,2,2,2
9242,0,85,14,3,4,1,2,1,1,1,1,2,2,2,2,3,2,2,3,2,2,2,4,2,2,1,1,1,1
9243,1,84,15,3,3,3,3,3,3,1,2,3,2,3,2,4,4,2,3,3,2,2,3,3,3,2,2,4,2
9244,0,85,14,3,2,2,2,2,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,4,1,1,1,2,1
9245,0,85,14,2,4,2,2,4,4,4,2,4,3,2,3,2,3,2,3,2,2,3,3,2,2,2,3,3,1
9247,1,84,15,3,3,2,2,3,3,1,2,1,2,1,1,1,1,2,1,3,3,3,2,1,2,1,2,2,1
9248,0,85,14,3,3,4,1,3,3,3,1,2,1,1,1,4,2,2,4,2,2,2,2,2,2,2,2,4,2
9249,0,84,15,2,3,3,3,3,3,2,2,3,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2
9250,1,85,14,4,4,1,2,3,3,1,4,1,2,2,1,4,2,4,4,4,2,3,3,4,1,4,1,4,4
9251,0,84,15,2,2,2,3,3,3,3,3,3,2,2,1,3,2,1,2,3,4,3,3,3,4,3,,2,3
9252,0,84,15,3,2,2,2,3,2,2,2,2,2,1,1,1,2,1,2,1,2,1,2,1,1,1,2,1,1
9253,0,84,15,3,2,2,4,2,1,3,4,3,2,3,2,4,2,3,2,2,3,2,4,3,2,3,2,3,2
9254,1,85,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9255,0,85,14,3,3,3,2,2,3,2,1,1,3,2,2,2,2,3,2,2,2,2,1,3,2,2,2,1,2
9256,0,85,14,3,2,2,3,2,2,3,2,3,2,1,2,3,2,2,3,3,2,3,2,4,3,3,2,3,2
9257,0,85,14,2,3,2,1,2,4,2,1,2,2,2,1,2,1,3,2,1,2,4,3,2,3,3,2,3,2
9258,0,85,14,3,3,3,3,3,3,3,2,3,2,2,3,3,3,3,2,2,2,3,3,3,3,3,3,2,3
9259,1,85,14,2,1,2,3,2,4,1,1,1,1,1,2,2,2,3,2,2,2,2,3,2,3,1,1,1,1
9260,1,85,14,1,2,2,2,2,2,2,2,3,2,1,1,1,1,2,1,1,1,1,3,1,1,1,3,1,1
9261,1,85,14,1,1,2,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1
9262,1,84,15,2,2,2,2,2,2,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9263,1,85,14,2,2,2,2,2,2,1,1,1,1,1,1,3,1,1,1,1,1,1,1,2,1,1,1,1,2
9264,1,85,14,3,2,3,3,3,3,1,2,2,1,3,1,1,3,1,3,2,3,3,3,1,1,1,2,1,1
9265,1,85,14,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1
9266,1,85,14,3,2,3,3,2,2,3,3,2,2,2,2,2,2,2,2,4,2,2,2,1,1,2,1,1,4
9267,1,85,14,3,3,2,2,2,3,2,1,2,2,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1
9268,1,85,14,3,2,2,3,2,3,2,1,2,1,1,1,1,1,1,2,2,1,2,1,3,1,1,1,1,1
9269,1,85,14,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9270,1,84,15,4,4,2,4,4,4,1,1,2,4,2,1,2,3,1,4,1,4,4,4,2,1,1,1,3,1
9271,1,84,15,1,1,1,4,1,1,1,1,1,2,1,1,1,1,1,3,2,1,1,3,1,2,1,1,1,1
9272,1,85,14,3,4,4,4,4,4,2,2,3,4,4,1,1,3,2,4,2,2,2,3,2,2,1,3,3,2
9273,1,85,14,3,2,2,2,2,3,1,1,1,2,1,1,1,1,2,3,2,2,2,3,2,2,1,1,1,1
9274,1,84,15,1,2,2,2,2,3,1,1,2,2,2,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1
9275,1,85,14,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2
9276,1,84,15,2,3,2,4,3,4,3,1,2,3,2,1,2,1,1,2,3,2,2,2,2,1,1,2,1,3
9277,1,85,14,2,3,2,1,1,2,1,1,1,1,2,1,1,1,2,1,2,3,1,1,2,1,1,1,1,1
9278,1,85,14,4,3,2,3,4,4,4,4,3,2,4,1,1,2,2,2,2,2,2,3,2,2,4,2,2,1
9279,1,85,14,2,2,2,3,3,4,4,1,2,2,2,1,2,2,2,1,1,2,3,3,4,2,1,1,1,1
9280,1,84,15,3,3,3,1,2,3,1,1,1,1,2,1,1,1,1,2,2,2,2,2,1,2,1,1,1,1
9281,1,85,14,4,2,4,2,3,4,3,1,3,1,3,2,1,3,3,4,2,2,3,2,2,3,1,3,2,2
9282,1,84,15,2,3,3,2,4,3,2,1,2,3,3,2,2,3,2,3,2,3,2,3,2,2,2,2,2,1
9283,1,84,15,2,1,3,2,1,4,1,1,1,1,2,1,1,1,2,3,2,2,2,1,2,2,1,2,1,1
9284,1,85,14,4,3,4,2,2,2,2,4,4,2,2,2,2,2,2,2,2,3,2,4,2,2,2,2,3,2
9285,1,85,14,3,2,3,2,1,3,2,1,3,2,2,2,2,1,1,4,2,2,1,3,2,2,2,2,1,1
9286,1,85,14,2,3,1,2,3,4,2,1,1,1,3,2,1,1,2,3,3,2,3,2,2,2,2,1,1,1
9287,1,85,14,1,2,2,4,3,3,2,1,1,2,2,1,1,1,2,3,1,2,3,3,3,2,1,2,1,1
9288,1,84,15,4,3,2,1,2,3,2,1,2,2,2,2,1,1,2,3,2,2,3,2,1,1,1,1,1,2
9289,1,84,15,2,2,3,4,2,4,2,1,2,2,3,1,2,3,2,2,3,2,3,2,2,3,2,2,2,2
9290,1,84,15,3,2,2,1,3,3,1,1,1,1,2,1,1,1,1,2,1,1,2,1,3,3,1,1,1,1
9291,1,84,15,1,1,3,1,1,3,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1
9292,1,84,15,3,3,3,3,3,3,2,2,3,2,2,2,2,2,3,2,2,2,2,2,2,2,2,3,2,2
9293,1,85,14,3,2,2,2,2,3,3,3,2,2,3,2,2,2,2,2,3,3,1,2,3,2,1,1,1,1
9294,1,84,15,2,3,4,3,2,4,1,1,3,2,3,1,1,3,2,2,2,2,1,1,1,1,1,1,1,1
9295,1,85,14,4,4,4,4,4,4,3,3,2,4,4,2,2,4,2,4,2,2,4,4,2,2,3,2,1,3
9296,0,85,14,3,2,4,1,1,1,2,1,1,1,1,1,1,1,1,1,1,3,1,3,1,1,1,1,1,1
9297,1,86,13,1,1,1,1,1,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,3,1,1,1,1,1
9298,1,86,13,2,1,3,1,4,4,3,2,2,3,2,4,3,2,4,3,2,3,2,1,3,2,2,1,4,2
9299,1,86,13,4,1,2,1,3,2,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,4,1
9300,0,86,13,2,1,1,1,1,1,3,4,2,,1,2,4,2,3,1,1,1,1,1,2,1,1,1,1,1
9301,1,86,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9303,1,85,14,3,3,2,2,3,3,3,3,2,2,2,1,1,2,2,2,2,3,3,3,2,2,2,2,2,3
9304,1,86,13,4,4,4,4,4,4,4,4,4,3,2,2,3,3,2,4,4,2,2,4,2,2,2,4,2,4
9305,0,86,13,3,3,1,3,2,1,3,1,1,2,1,1,1,1,2,1,1,1,1,2,3,2,1,1,1,1
9306,1,86,13,4,4,4,4,4,4,4,4,2,4,4,1,4,4,1,4,3,1,4,4,2,3,4,4,4,4
9307,0,86,13,2,1,1,1,1,1,3,2,2,2,2,2,2,2,3,3,2,2,2,3,3,2,2,3,2,3
9308,1,86,13,3,2,2,2,2,2,3,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2
9309,1,85,14,2,2,3,2,2,1,3,1,2,2,2,1,2,2,3,2,2,2,2,1,2,2,2,2,1,1
9312,0,86,13,2,4,2,2,2,2,2,2,2,2,2,3,2,2,3,3,2,2,4,2,2,2,2,2,2,2
